comment_id,parent_comment_id,create_time,video_id,content,user_id,nickname,sex,sign,avatar,sub_comment_count,like_count,last_modify_ts
2.65867E+11,0,1751091939,1.14748E+14,"张雪峰提问省流：
1.学医吗？
2.学农吗？
3.当老师吗？
4.学文理兼招的专业吗？（如，法学）
5.要不要带“化学”的专业？
6.要不要带“物理”的专业？
（不想学物理和化学。数学还可以，优先计算机，数学，统计专业）
物理更重力学？还是电学？（可以看平时考试物理的力学和电学的得分）
力学：机械和航空航天密切相关
电学：电子信息，电气，自动化，仪器类
[doge_金箍]",393072894,奋斗中的贫民,男,这个人懒死了，什么都没有写(｀・ω・´),https://i0.hdslb.com/bfs/face/33f9e4f88fc6a33fdb7766907996759550483bd2.jpg,0,31,1.76522E+12
2.66903E+11,0,1751044697,1.14751E+14,我想问一下就是我现在的分数能够到一个民办本科但是呢？大专是基本上就是随便选了但是民办本科可能会调到冷门专业 ，然后有点想上本科，但是家庭承担不起学费。现在就很愁苦[tv_流泪][tv_流泪],413134710,不想秃头的莲莲,保密,感情是有洁癖的，忠诚是信仰。,https://i0.hdslb.com/bfs/face/17a8ab7f3f58c6c711e08742e8586607ac0a3241.jpg,11,18,1.76522E+12
2.56896E+11,0,1741867521,1.12958E+14,"生物工程真的很难就业吗，本来还挺感兴趣一看数据接近一半跑去做销售了。。
其他工科专业大多是都有兴趣但又不多。",1695161582,我家fu,男,"成分复杂的儿童画选手，私信都会回的都会回的（心虚）

高三牲在线坐牢中",https://i2.hdslb.com/bfs/face/e2b29e3cdcfe714d53b818d32f6fb87c7845183b.jpg,4,56,1.76522E+12
2.65748E+11,0,1750995328,1.14748E+14,河南女，想学理工科，又不知道学什么专业，选科物化生，分数，555位次10.9~11.2万，有什么推荐的学校和专业吗[蹲蹲][蹲蹲]不想学化学,1807347483,鲸鱼eating,保密,,https://i0.hdslb.com/bfs/face/ecd5c19908065c9f2fce2a7c2da539a0b94719d7.jpg,3,27,1.76522E+12
2.66951E+11,0,1751092820,1.14751E+14,"好消息：搞到张雪峰报考指南了
坏消息：没人找我要[大哭]啊啊啊
现在人少可以一个个发[大哭]",3.49438E+15,回关领-,保密,,https://i1.hdslb.com/bfs/face/aae59aa23317dc33ba6e382b132ff79ec4272f25.jpg,106,44,1.76522E+12
2.46928E+11,0,1731736242,1.12958E+14,"学医嘛（口腔，临床）
学农嘛（本科阶段需要去地里，硕博在实验室）
当老师（学校有硕士点，就业地位比地域更重要，本地排名靠前的学校，人口净流入）
要不要学文理兼招

理工类专业
是否需要学大量的化学专业（带化学的院校档次会提高，分数会低一点（分低肯定是有原因的），了解下自己适不适合，是不是真的喜欢化学）；注意专业就业平台（有大有小，选择的时候需要特别注意）

要不要带物理（重力学：土木水利（重相关）机械航空航天（重相关，航空航天院校断档比较大，可以选择机械然后考研考到那里去），还是重电学：电子信息，电器，生物医学工程（医疗器械：分为两种（有源的医疗器械，无源的医疗器械（不插电的），自动化，仪器类
（看物理的电学跟力学的得分质量；懒，不做题，时间不够用，延长一小时能得更多的分；）

数学好占优势的：计算机（想考公务员的话优先考虑） 数学（需要考个研究生好就业） 统计

要不要选垂直行业类",161948760,修行-体验ing,保密,微光会照亮微光，然后我们一起发光～,https://i0.hdslb.com/bfs/face/3baa4c6e34c4331fa85263c68efaba241ac3154b.jpg,17,1932,1.76522E+12
2.65674E+11,0,1750924060,1.14748E+14,过来人的经验告诉你们，报志愿的时候一定要把学校的位置，宿舍环境。都要参考一下，不然真的会后悔，只有亲身经历才有感觉，张雪峰和志愿填报指南我都有，我可以一个一个发!！！,503013656,yx_aa,保密,此后如竟没有炬火，我便是唯一的光。,https://i2.hdslb.com/bfs/face/0238e001ef1d5d5d4df63092a94cabc6ae7ceb07.jpg,22,22,1.76522E+12
2.66922E+11,0,1751074836,1.14751E+14,"好消息：搞到张雪峰报考指南了
坏消息：没人找我要[大哭]啊啊啊
现在人少可以一个个发[大哭]",3.54693E+15,志愿填报指南关发,保密,,https://i0.hdslb.com/bfs/face/faac556a5f33bd23adbcd6a34df9f5d8be1292d6.jpg,109,22,1.76522E+12
2.49869E+11,0,1734835211,1.12958E+14,选专业要有逆向思维，打开招聘软件，看什么工作待遇好，选一个以后想从事的工作，再看这个工作要求什么专业[藏狐],208868190,小考拉吃树叶,保密,,http://i0.hdslb.com/bfs/face/2564e5785d4135aed275249e706b8dad4ead4113.jpg,39,1028,1.76522E+12
2.65796E+11,0,1751027433,1.14748E+14,其实，最重要的是改变学生时代的思维，拓宽自己的视野，多观察思考世界的改变，看书。无论选什么专业，都需要自己去对标未来人生的需求去发展自己。现在的大学教不了什么东西,1518038974,大星猩l,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,18,1.76522E+12
2.66878E+11,0,1751028155,1.14751E+14,填志愿真的特别重要，全部我都整理好了，拒绝信息差，志愿填报很重要，《一分一段表》《张   雪峰报考指南      》《各省市批次投档线》《各种志愿填报指导》《各省大学分布》谁要我发[星星眼],662192919,皓皓学姐,保密,,https://i0.hdslb.com/bfs/face/b4a3edd2d68fcbdf4225d4017facef5d81448366.jpg,99,31,1.76522E+12
2.39134E+11,0,1724205990,1.12958E+14,这临床苦逼了自己，提升了家族的影响力[星星眼],3.5467E+15,言午山石fighting,保密,,https://i1.hdslb.com/bfs/face/7f26a3396f594b4db0a0c0c633e20c0fefe067e9.jpg,6,563,1.76522E+12
2.66944E+11,0,1751088160,1.14748E+14,过几年就永远没这个烦恼了,136675923,huy12345,保密,,http://i0.hdslb.com/bfs/face/dd6d44cf67dfe2284411ba43e2ab8f1bde9d45ce.jpg,0,17,1.76522E+12
2.65966E+11,0,1751173570,1.14751E+14,全大学宿舍条件表，有没有要的，俺不是人机，有要的私我我发你，去年我也这么过来的[大哭],483244463,゚稀饭,保密,,https://i2.hdslb.com/bfs/face/52b52a672cdaaf53b05b796a3601a7c989807081.jpg,51,20,1.76522E+12
2.57234E+11,0,1742214086,1.12958E+14,物化地女生，物理和数学很差，其他科目全都很好，对化学和地理尤其感兴趣，家里比较平凡，成绩大概刚到特招线，有什么推荐的专业啊[委屈],521903891,织璎,保密,喵？,https://i2.hdslb.com/bfs/face/73e757056c237fff75ec2becdf49cdc7871b615a.jpg,5,54,1.76522E+12
2.66787E+11,0,1750948643,1.14748E+14,色弱能报生物医学工程吗？,1423355011,何处伤心,男,,https://i1.hdslb.com/bfs/face/5cfa70683027776bb72e2393f282d9a607d66740.jpg,4,17,1.76522E+12
2.65762E+11,0,1751004519,1.14751E+14,"过来人的经验，报志愿的时候一定一定要把学校的宿舍环境，学校的城市，位置。都参考一下，不然会后悔4年。
因为淋过雨，所以想为学弟学妹们撑伞，张雪峰和志愿填报指南我都有，这会人少，我一个一个发[吃瓜]",517690558,爱学习的琦琦学姐,女,水滴石穿,https://i1.hdslb.com/bfs/face/6af637ec627c56670e78a1730b53c42b89785205.jpg,59,15,1.76522E+12
2.56132E+11,0,1740252538,1.12958E+14,想创业的选什么,1765899216,那就等下雨天,保密,,https://i0.hdslb.com/bfs/face/1d2d629f37b746938fcf567ef637cc1db1f10f52.jpg,11,47,1.76522E+12
2.66839E+11,0,1751002677,1.14748E+14,江西考生，物化地男，学的日语，506分76651名，高特控线一分，有什么推荐的专业吗[打call],496269847,よはくさま,男,"尝试横跨各种领域的新人up，
喜欢看纯爱和豚萌，
什么都玩一点，但不会FPS（",https://i1.hdslb.com/bfs/face/7fb8cb979a3117f5d5c7a6640fa01fd31e39df13.jpg,1,16,1.76522E+12
2.65858E+11,0,1751086273,1.14751E+14,志愿填报指南➕宿舍条件 帮你们一下[打call],624197187,ke_nnn,女,,https://i0.hdslb.com/bfs/face/5bf2d01d52ca15a31720d6785af8d0a7239df985.jpg,20,8,1.76522E+12
2.65872E+11,0,1751095420,1.14748E+14,"广东女物化生525，排12万+不想学师范不想学数学物理类的（因为数学物理贼差），有什么专业能推荐的，求求QAQ
（家境贫寒且没背景，家里人不同意出省）
（目前是广药，广海，广医在徘徊…",287826952,山崎宇宁,保密,"“自信”邦邦人在线摸鱼～企鹅：2010368292
来找我玩啊啊！",https://i1.hdslb.com/bfs/face/b53cf54086aa17d9f9477654af565e7c2a9918e9.jpg,27,16,1.76522E+12
2.64246E+11,0,1749625538,1.12958E+14,物化生考生语文英语好，数理化根本不突出怎么办[笑哭],599259976,#NAME?,保密,,https://i1.hdslb.com/bfs/face/770acc5fccbcf9b950b5ddd77fa292defffb92c6.jpg,66,416,1.76522E+12
2.65792E+11,0,1751024920,1.14751E+14,985本清华硕，需要了解新工科，人工智能相关专业志愿的可以看看这里！,324812670,微赪l,保密,我替你送晚秋去延安,https://i0.hdslb.com/bfs/face/26e5e30775333b56ec36803d7487f0d1c2264da4.jpg,7,8,1.76522E+12
2.65766E+11,0,1751008172,1.14748E+14,云南，610，排名6800，少数民族，想找一个便于大学期间发展的城市，学校最好包容开放，支持创业风气，不学医不学农不当老师，可接受非985非211，可接受预科班。物化生都是强项，数学中上水平，没有讨厌的科目。求各路大佬指点,458220961,李暮曦,男,“好”,https://i1.hdslb.com/bfs/face/a99ec3950b4405ef370121bf7bf6a36869f199e7.jpg,3,15,1.76522E+12
2.40902E+11,0,1725015589,1.12958E+14,醒了不是正常嘛，不是每个人都有反应了，麻药打多了好吗,34953755,跳舞的猫a,保密,,https://i2.hdslb.com/bfs/face/eb101ef90ebc4e9bf79f65312a22ebac84946700.jpg,8,62,1.76522E+12
2.66844E+11,0,1751006598,1.14751E+14,作为23届过来人的经验告诉你们，报志愿的时候一定要把学校的位置，宿舍环境。都要参考一下，不然真的会后悔[笑哭][笑哭][笑哭]，只有亲身经历才有感觉， 张雪峰和志愿填报指南我都有，我可以一个一个发!不钓鱼，你说已关注，立马发[星星眼],3.54693E+15,爱吃冰镇葡萄,保密,,https://i2.hdslb.com/bfs/face/04132ab9c07558decbb85903b54690603ac4eaf6.jpg,4,10,1.76522E+12
2.43204E+11,0,1727523493,1.12958E+14,我小妹明年能上大学，成绩很好应该能上985.211这样的，家里条件一般航，不知适合选什么专业，有有经验的大佬吗？,3.54673E+15,杨志杰2024,保密,,https://i1.hdslb.com/bfs/face/09254d48afce2f9c658cd47690085c998f998fd6.jpg,29,223,1.76522E+12
2.65003E+11,0,1750321991,1.12958E+14,"2025报考指导大全
好消息:窝有[爱心]
坏消息:没人找窝
拯救每一个高考生，争取人人不滑档[拥抱]",3.54692E+15,bili_3546920580549168,保密,,https://i0.hdslb.com/bfs/face/33159b5c4d69a5bf9054f44e053d2b6be5e2caf4.jpg,87,49,1.76522E+12
2.43278E+11,0,1727450583,1.12958E+14,想学中医，但家里没有这类的前辈，而且会就业比较晚，感觉二十大多别人都成家立业了，我还没有赚钱的本事挺丢人的，而且还听说难就业。感觉让父母支持我，一直到就业，也挺不好意思的，而且就算就了业，前几年也赚不了多少钱，还是得让父母支持，怪不得劲的，所以很纠结[辣眼睛],442076102,大觉---,女,快疯了,https://i2.hdslb.com/bfs/face/9aba2c9dfff4c7aecb111c71b24bb051f60aed6a.jpg,10,223,1.76522E+12
2.43588E+11,0,1727797802,1.12958E+14,数学和物理属于弱势科目，不想学医学法学农，家里又没矿，是不是完了啊[笑哭],3.46158E+15,困困呦娩,保密,,https://i2.hdslb.com/bfs/face/15f363572d2f7048ae58766a92d0d3c420af193c.jpg,10,141,1.76522E+12
2.61932E+11,0,1747321216,1.12958E+14,每一个都不想选怎么办[大哭][大哭][大哭][大哭][大哭],696341568,一只枯春,保密,,https://i0.hdslb.com/bfs/face/7a1570071725bc69fa5138914ebafbbbba91e938.jpg,2,30,1.76522E+12
2.66958E+11,0,1751097549,1.14751E+14,"学校＋重点专业＋宿舍＋学费已整理好
省份可筛选[脱单doge][脱单doge][脱单doge]
简洁明了[嘟嘟][嘟嘟][嘟嘟]",473044310,云中绿有点涩,保密,,https://i2.hdslb.com/bfs/face/42df167c0bb9de832a88f0436c3d46e5b7a088e8.jpg,68,14,1.76522E+12
2.66857E+11,0,1751016421,1.14748E+14,河南物化地543，排名129826以后打算考研。有什么推荐的学校和专业吗？,1587168138,bili_68152700259,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,10,13,1.76522E+12
