comment_id,parent_comment_id,content,publish_time,ip_location,sub_comment_count,like_count,dislike_count,content_id,content_type,user_id,user_link,user_nickname,user_avatar,last_modify_ts
11326594461,0,动态平衡，专业没人了，自然岗位招不到人，就会提高工资，然后看见高工资，就会又有人去读这个专业[思考],1761630101,四川,11,9,0,1.96625E+18,answer,84020af6e759ae6f830d045ddc3fba4c,https://www.zhihu.com/people/18382463935,吴羽幻空,https://pica.zhimg.com/v2-933f53ecd1fc2afa0a79f82c18cc4a95_l.jpg?source=06d4cd63,1.76522E+12
11326564508,0,大学不是菜市场。不是，想招什么专业，想招多少都可以的。每年教育部门都会下达招生任务和计划，热门专业是可能会多给一些指标，但也不可能只招热门专业。学生报什么专业不一定上得了，超过数量了就会被调剂。好一点的学校，冷门专业你不愿意去，有的是人愿去。不说北大清华了，冷门的专业分数线都高攀不起。就一般的重点本科，也从来不会出现招不满。你考个三本的分数，让你去读一本的冷门，你愿不愿意去？多半人是愿意去的。张雪峰只是介绍了情况，不可能所有人都按照他的套路去搞，选择从来都是多样性的。他的作用只是让那些一无所知的家长和学生稍有了解，仅此而已。不要看他红，她也经常胡说八道，大家并没有那么迷信他。,1761630867,湖南,9,4,0,1.96625E+18,answer,d314965473e305189a56fb92519d7bf1,https://www.zhihu.com/people/nan-sheng-56-51,膳宿,https://picx.zhimg.com/v2-2de24899fd67a13ae0e4ba0377f3a64b_l.jpg?source=06d4cd63,1.76522E+12
11327661924,0,不功利的人群全家都主动去冷门的，两班倒的，收入低的行业，就解决问题了,1761703112,山东,0,4,0,1.96625E+18,answer,60cadf9e01975025e4e7c73b590f6ef2,https://www.zhihu.com/people/ran-shao-de-chai-huo,燃烧的柴火,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11327204461,0,有钱人那是想选什么选什么。普通人听了不说一定好，但也不会太差。是他推荐的有毛病吗？是大家都过的不好,1761707834,江苏,1,4,0,1.96625E+18,answer,471454d97da23b506c187ed5a2550189,https://www.zhihu.com/people/miao-wei-ya-32,亚喵,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11326597459,0,张雪峰是时代的产物，也站上了时代的风口，应该说他精准找到了市场的需求，挣到了，无可厚非，作为商人，他只要不违法就没有可以指责的地方。需要反思的是这个社会，大学教育本身就是研究理论知识的地方，大规模的高等教育扩招，必然和社会就业产生巨大的冲突，真正面向社会市场需求的职业教育，谁都瞧不上谁都不重视，到底是谁的错？既然选择大规模扩招，既然选择了收割，不能又把锅甩给张雪峰，把矛盾转移给他，这是不合适的。当然了，任何事情都不可以深思，深思会犯错[捂脸]到此为止。,1761635610,湖南,2,3,0,1.96625E+18,answer,46518e3f3362c5b3935c8c9fad396d77,https://www.zhihu.com/people/xiao-xiao-yu-39-44,小小鱼,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11326395532,0,不知道有调剂吗？据我所知，公办大学的所有开设的专业都能招满人，就算是最偏远地方的市场营销专业,1761622910,广东,3,2,0,1.96625E+18,answer,321c847d7ca84ac551625ccdcae4fab9,https://www.zhihu.com/people/zhang-qi-hui-5,张启辉,https://picx.zhimg.com/v2-e194e831a1bd2b6a33b5393eda617fb3_l.jpg?source=06d4cd63,1.76522E+12
11326409057,0,不想这样的前提是给任何一个人都有相对高薪的收入。,1761603719,天津,0,3,0,1.96625E+18,answer,d110605d4e607df4c8db72845260fcf0,https://www.zhihu.com/people/du-jia-ji-yi-61-39,少数精锐,https://pic1.zhimg.com/v2-213d9889211c1b97cfcb2e1d5acc6aad_l.jpg?source=06d4cd63,1.76522E+12
11328986248,0,放心，市场会调节的。,1761829747,北京,0,1,0,1.96625E+18,answer,fc9561d44c3d6cf595bf340b4e18c571,https://www.zhihu.com/people/mu-yi-52-40,木易,https://pica.zhimg.com/v2-835a7e59dae27e4b9df822a355d11992_l.jpg?source=06d4cd63,1.76522E+12
11239897685,0,越靠近资本越赚钱,1753406834,浙江,0,23,1,1.93186E+18,answer,08cf1c52dd92e3390bb6c4a10110ca84,https://www.zhihu.com/people/cheng-yu-52-57-10,承羽,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11241095565,0,但要做到这些的前提是：金融专业好的中上游985+中央财经+上海财经的硕士起步。只要是能考取这些院校金融专业的，大可以报，即便没有上面哪些有的没的，去证券公司常规做事，收入都非常好。,1753516758,湖北,3,15,0,1.93186E+18,answer,6fadb075de481020160a5cb42b0e03a6,https://www.zhihu.com/people/shi-jiu-shi-67,侍酒师小田,https://pic1.zhimg.com/v2-c9aff24bb54ca1e22b5a6e79630ad48d_l.jpg?source=06d4cd63,1.76522E+12
11242714250,0,确实金融水很深，所以我正在转计算机[飙泪笑][飙泪笑][飙泪笑],1753673622,上海,1,5,0,1.93186E+18,answer,54ca505cdf4060043f98f31ea854949c,https://www.zhihu.com/people/jia-zhou-52,谟佳,https://pic1.zhimg.com/v2-fad247bf4114dfc13a7ab0afb9bc5150_l.jpg?source=06d4cd63,1.76522E+12
11261780282,0,同样都是卖，你是选择卖三年就赎身，还是打算卖三十年走量？,1755324264,天津,2,6,0,1.93186E+18,answer,069fe3a35274de7da9cd725e744a5194,https://www.zhihu.com/people/58-1-68-10,獐子岛扇贝王,https://picx.zhimg.com/v2-a0474792f9c063e012d88f54a6bec5cd_l.jpg?source=06d4cd63,1.76522E+12
11254082842,0,是这样的，咱现在找不到工作，就来干贷款行业，和金融都不太沾边对吧。这个公司的销冠，一个月收入，我家可能等得攒个十年，正常薪资都是本地平均工资的三四倍。,1754615776,江西,1,6,0,1.93186E+18,answer,8a769b3b13d4d6a4d11192e1e78f4b94,https://www.zhihu.com/people/zhang-qiu-chun,丘纯,https://pic1.zhimg.com/af7b0b9b1d756bf8125f326a7c456187_l.jpg?source=06d4cd63,1.76522E+12
11240110626,0,金融就是正规集资,1753428854,四川,0,4,0,1.93186E+18,answer,f9ae1f19bec955b9d6267b4cd09bbce3,https://www.zhihu.com/people/jie-ke-du-zhi-dao,杰克都知道,https://picx.zhimg.com/v2-b6059b8846848a58ca5ea1ff239c224e_l.jpg?source=06d4cd63,1.76522E+12
11240745634,0,挣钱的根本目的还是为了繁殖[酷],1753496641,上海,0,2,0,1.93186E+18,answer,323a114d29ef1279d034b53929789ece,https://www.zhihu.com/people/79-68-27-59-83,关乎,https://pic1.zhimg.com/v2-d0f434e541f7e583d3255b64da1a5a77_l.jpg?source=06d4cd63,1.76522E+12
11240421667,0,"一次交易是一个订单, 一下是一股",1753422479,北京,0,3,0,1.93186E+18,answer,bab877240d93e071ca9c40c47347cda5,https://www.zhihu.com/people/haha-69-4,haha,https://picx.zhimg.com/ff5661fade09262f2a9c1878033e9f30_l.jpg?source=06d4cd63,1.76522E+12
11240285567,0,哪个行业没潜规则,1753436483,安徽,0,2,0,1.93186E+18,answer,3c1f2444ee72a448a7946b07a942902f,https://www.zhihu.com/people/19944517253,我发个后悔不及,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11241396560,0,不要老是老说金融乱，别的行业这种事也不少,1753535330,山东,0,1,0,1.93186E+18,answer,66aa34966ea7968b77935a917a85beb3,https://www.zhihu.com/people/1558993861,冥思,https://pic1.zhimg.com/v2-6d97ac3a4cd31b3f97448a09ff95ad54_l.jpg?source=06d4cd63,1.76522E+12
11326931731,0,能不焦虑吗？谁希望工厂两班倒,1761675767,江苏,1,1,0,1.96625E+18,answer,3c59ca5e66ff7fdfa145d0e05f487637,https://www.zhihu.com/people/wu-ming-12-1-65,无名,https://picx.zhimg.com/v2-7ce71b650ad101129be7df22e04f3f05_l.jpg?source=06d4cd63,1.76522E+12
11327842851,0,张雪峰还说把自己的一辈子押在听他几天直播是不负责任呢，他也劝人独立思考呀[大笑],1761715105,阿联酋,0,1,0,1.96625E+18,answer,177fc3d5ab6cd4147badc267ed44eaa7,https://www.zhihu.com/people/tian-ya-he-chu-xun-mi,天涯何处寻觅,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11328265900,0,你做领导我掏粪，都是为人民服务嘛[调皮],1761756229,湖北,0,1,0,1.96625E+18,answer,120c899d9a9e2c8f6f73669d79517cb3,https://www.zhihu.com/people/haoyoah-56,HAOYOAH,https://picx.zhimg.com/v2-f1be5ed24936a7311e75da3884b2bd6d_l.jpg?source=06d4cd63,1.76522E+12
11327427086,0,我儿子的专业，幸亏听了张雪峰的视频[赞],1761699586,陕西,5,2,0,1.96625E+18,answer,349d6a3bf8e6a5f21e60ab49a2493536,https://www.zhihu.com/people/ren-jian-88-24,向来痴从此醉,https://picx.zhimg.com/v2-a1c9624eb73273f605f44956e1742e5b_l.jpg?source=06d4cd63,1.76522E+12
11329374276,0,别说话说一半呀，张雪峰推荐的是那些家里困难，需要一毕业就工作赚钱补贴家用的人选赚钱的专业。稍微有点家底，他就劝你喜欢啥选啥了。家里钱多的花不完，才劝你选新闻学之类的。,1761873739,江苏,0,0,0,1.96625E+18,answer,4d7c9caf1a50d93cc6e8ab19dff9809f,https://www.zhihu.com/people/xia-ba-ba-92-41,夏粑粑,https://picx.zhimg.com/v2-b38927ac0501590f8dfc0057aebc2e6e_l.jpg?source=06d4cd63,1.76522E+12
11328566301,0,本来就是只有选专业需要考虑赚多少钱的人会去看他啊。不需要考虑赚钱并且有坚定选项的也不会被动摇啊。而那些本来就是奔着赚钱选专业的人，选对了总比瞎选好吧，本来就不喜欢还不赚钱，太惨了。,1761795409,北京,0,0,0,1.96625E+18,answer,628eaece31159120fe888cb86365354a,https://www.zhihu.com/people/jkd405,jkd405,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11328556322,0,不会有影响，因为招生计划不是他定的，调剂可以保证每个专业都有人去,1761834662,广东,0,0,0,1.96625E+18,answer,b1c4ed1c86d462a6dce49cf2c8bf8974,https://www.zhihu.com/people/shen-long-81,神龙,https://picx.zhimg.com/v2-dfeb45aaa61ad4818379a0921e55abeb_l.jpg?source=06d4cd63,1.76522E+12
11328280602,0,就好像你选了这个专业 毕了业就是这个专业的有力竞争者了一样 这些热门专业大多数 有了这个专业学历只是有了一个最低最低的门槛入场券一样 真正的有力竞争力 还带是脑子  张雪峰 只是给你保了一个下限而已 并不是 学什么专业你都要去干什么的  同样的 非这些热门专业 不推荐的原因 并不全是赚不到钱 而是从事这些工作 不需要专门去读个大学选个这方面的专业 读四年 你才能去干的 很多都是要么进不去 要么对学历卡的不死的 大力推荐这些热门专业就是 保证你的以后就业面选择广的 下限罢了,1761795573,上海,0,0,0,1.96625E+18,answer,18250641f706dd514da293bb75c6079c,https://www.zhihu.com/people/better-man-81-59,Better Man,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11328242005,0,问题是人家不是按照提问者的家庭状况去提建议的？有来一个就让他们去报计算机这种做法吗？你在断章取义些什么？你的意思是让一个农村家的孩子，生存都有问题的情况下，让他去报个需要背景、人脉的金融业？,1761788217,上海,0,0,0,1.96625E+18,answer,5031d4c7662f3433f1fe2eb2f14f7b5e,https://www.zhihu.com/people/lu-fei-er-67,飞天茅房,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11327957938,0,更可怕的是，所有人都变得特别会算计。选专业不看喜欢什么，就看能挣多少钱。理想？爱好？那都是不成熟的表现。这种风气传染到社会上，医生不想治病想搞钱，老师不想教书想补课，连科学家都在琢磨怎么把论文变现。怎么你觉得现在不是这样吗？,1761790246,浙江,0,0,0,1.96625E+18,answer,e3603389215a936719dbfdaa42fb7924,https://www.zhihu.com/people/zhi-zhi-79-99-68,精神卫生科王主任,https://pic1.zhimg.com/v2-6045135e6c902c6d0d4ae3d6a4630a88_l.jpg?source=06d4cd63,1.76522E+12
11259994976,0,现在也是这样，其它男的所谓的女神天天贴在老男人身边谄媚。,1755139473,四川,2,2,0,1.93186E+18,answer,2499bd1c782e67ab1cb6e7bbc660728c,https://www.zhihu.com/people/cqi-6,浪里小白龙,https://pic1.zhimg.com/v2-4ee3486e061e7e2428f25764df2c8a83_l.jpg?source=06d4cd63,1.76522E+12
11327827345,0,人要做自己喜欢的事情,1761739667,福建,0,0,0,1.96625E+18,answer,8d00fbc6866b31a22835a046cda98c0f,https://www.zhihu.com/people/shi-nuo-mei-a-3,花开花落终有时,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11243895066,0,首先本质上的读书都是为了赚钱为了更好的赚更多钱，应该没人说什么读书是为了做学问吧？就和没人去考公是为了人民服务一样。,1753776515,江西,0,2,0,1.93186E+18,answer,98441a84340095722946c5c1e1824144,https://www.zhihu.com/people/31-62-42-20-6,该用户很懒,https://picx.zhimg.com/v2-8e6e23c1deebfc2870be98a8915c17f2_l.jpg?source=06d4cd63,1.76522E+12
11327809446,0,计算机专业已经这样了，当前的就业率低于50%，四年后的计算机，92以下失业率可能会到80%。大量的跑外卖，摇奶茶的计科毕业生。其实张雪峰的意见只能参考，可惜普通人太短视，一个行业的顶端必是光鲜亮丽的，可一个走下坡路的行业，你等四年甚至7年，结果可想而知。就像当保洁大妈开始讨论股票的时候，也就是该出手的时候了,1761785020,山东,0,0,0,1.96625E+18,answer,1eb9842d6e574999143bc71970e510be,https://www.zhihu.com/people/qing-dai-20-61,青黛,https://pic1.zhimg.com/v2-ba36bb261a50c9841c8f8f330ae0f0dd_l.jpg?source=06d4cd63,1.76522E+12
11260792819,0,[捂脸]你们别就别说了 我圈子出来玩的妞 打工籽万八千一年存的钱不够她们1.2个月护肤品保养 更别说整容的钱,1755170090,中国香港,0,1,0,1.93186E+18,answer,73603ba2ad47dcb661c9c802c7733e8a,https://www.zhihu.com/people/ruan-jian-zhi,異常火曜日,https://picx.zhimg.com/v2-8f7746375133344a99a0ef898fdbdad5_l.jpg?source=06d4cd63,1.76522E+12
11327798540,0,招生有计划...又不是报一千就收一千。,1761740713,江苏,0,0,0,1.96625E+18,answer,eb449341cba45b805b68601e556db790,https://www.zhihu.com/people/playopen,纯纯,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11240335254,0,说句不好听的，我见过很多小厂老板身边哪个没几个小三小四小五的，愿意被拍的人谁也挡不住，真的不愿意的人谁敢用强？这个世界上为了钱做妓女的成千上万，为了钱做鸭子又何止几万？金融圈也是如此，你是啥人，自然有啥命。跟学什么专业有啥关系？,1753424125,浙江,2,148,1,1.93186E+18,answer,d7afba8cbda182370b1a86979d4200b3,https://www.zhihu.com/people/lu-w-82,大地,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11327713077,0,5年前 张雪峰建议大家选土木[捂嘴] 现在……,1761742389,上海,0,0,0,1.96625E+18,answer,532c457da9d1c8ed586ab94ec67d5959,https://www.zhihu.com/people/icexu-92,Ice徐,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11306879651,0,资本主义私有制就是这样用资源和金钱把人分成了三六九等，教员终其一生也打不过这玩意，平头百姓顺着趋势混完一生就得了，真把自己那二两肉看得那么金贵啊，人家那场合叫你是看得起你，旁观者有啥不忿或者不平的呢？[酷],1759579614,山西,0,0,0,1.93186E+18,answer,bffffeb2ef8b4d28b0790ba20bae64c5,https://www.zhihu.com/people/zang-jiang-68,臧江,https://picx.zhimg.com/v2-ad04febbb00a7d19a8e1c863d8be8b33_l.jpg?source=06d4cd63,1.76522E+12
11327697132,0,大爱无疆为理想而活说穿了就是油盐酱醋。,1761714050,重庆,0,0,0,1.96625E+18,answer,f653e23768d69fc6f2af393708c6af41,https://www.zhihu.com/people/zai-lu-shang-51-91,千寻春天,https://pic1.zhimg.com/v2-875c8466ee7a39acfdf023c6829fb118_l.jpg?source=06d4cd63,1.76522E+12
11252065942,0,那我是男的，可以给大佬跳舞吗？🤣,1754442941,山东,0,0,0,1.93186E+18,answer,1257fbb7b75035d299567e3b8fa1230d,https://www.zhihu.com/people/shao-ye-90-78,少爺,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11327561129,0,"你得感谢这社会是有信息差的，张雪峰的话，有的人到现在还没听过或者说深入思考过，不然还会更卷。像一些工资待遇低到离谱的专业，确实不适合普通人家，不是说他不没有存在的必要，是普通人培养一个大学生成本太大了，试想下如果一个211,985毕业对口专业的工资只有4K左右，而且没发展前途你作为家长什么感受[酷]",1761725913,福建,0,0,0,1.96625E+18,answer,e092079f58aef923e8a0cfa4efc129e1,https://www.zhihu.com/people/wu-zhi-xin-64,渣渣V车主,https://pic1.zhimg.com/v2-b2c1ab49c41c0c4a0e6cdd65b94247a5_l.jpg?source=06d4cd63,1.76522E+12
11241215989,0,我也要[大哭][大哭][大哭][大哭][大哭]  查看动图,1753520487,四川,0,0,0,1.93186E+18,answer,f5fb9a77dbc364c29fc7b90e04e32e9f,https://www.zhihu.com/people/omcm4a,魔鬼筋肉人肉嘟嘟,https://pica.zhimg.com/v2-1e2030cbee206702ffb40212753a1cf4_l.jpg?source=06d4cd63,1.76522E+12
11327531404,0,就该这样 ，凭什么当老实人被人欺负,1761730772,北京,0,0,0,1.96625E+18,answer,596f0de7c50672c7a2b6acfc92e54d42,https://www.zhihu.com/people/54-34-39-8,太阳照常升起,https://picx.zhimg.com/v2-37bf684a412e235776938264d4f6c8cc_l.jpg?source=06d4cd63,1.76522E+12
11242092676,0,任何行业都一样。,1753626040,上海,0,0,0,1.93186E+18,answer,75f90b03adc38906b0746eb45a0e1c41,https://www.zhihu.com/people/wo-men-de-26-35,小编万,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11346884998,0,这世道笑贫不笑娼，要是有哪几个富婆让我跳舞，我他妈也跳。当然 富老头不行，我不搞基我本科也985，也是做金融的,1763652764,中国香港,0,0,0,1.93186E+18,answer,b3b54f78d1c25cd860326ffdc2987bc5,https://www.zhihu.com/people/sbn3g2,大家过年好,https://picx.zhimg.com/v2-ca14c57406162cd9d02632ea4131a1f3_l.jpg?source=06d4cd63,1.76522E+12
11327418250,0,可以说，90%以上的文科生基本不用考虑专业问题，因为基本大多是人都不会从事本专业。而理科生，如果你没有很好的研发能力，基本也不会从事本专业。所以，专业什么的都是其次，大多数人还是考虑学校所在城市比较好，还有考虑学校的环境,1761733090,广西,0,0,0,1.96625E+18,answer,13c1d550ccd7f9f2a7fa199c61165245,https://www.zhihu.com/people/riklin,riklin,https://pic1.zhimg.com/v2-a7842add4a57393a97b577d9ee680d56_l.jpg?source=06d4cd63,1.76522E+12
11325691710,0,这种事情我经历过。。挺多的,1761537634,北京,0,0,0,1.93186E+18,answer,89b197a14d1651be621b7eff673bcc20,https://www.zhihu.com/people/76-36-72-72-50,蓝药师,https://picx.zhimg.com/v2-53dd2e90df8ccab2325487b39b6cd107_l.jpg?source=06d4cd63,1.76522E+12
11327351255,0,那你去弱势专业，毕业就失业，找个底薪1000的销售呗,1761724051,浙江,0,0,0,1.96625E+18,answer,c76b6e6ceb0fe5a7538386f2c0196e3e,https://www.zhihu.com/people/45-25-79-74,神经蛙,https://pic1.zhimg.com/v2-4d8f36c882bb136ecdedcf716e13aca2_l.jpg?source=06d4cd63,1.76522E+12
11327316052,0,再好的专业也要好好笑，天天打游戏，天天胡吃海喝，毕业就失业很正常。,1761711385,新疆,0,0,0,1.96625E+18,answer,92eef6c756ee2219d46a7b860611781e,https://www.zhihu.com/people/chan-zhong-shuo-zhan,无知者无畏,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11239457106,0,那你会让你的孩子去学他说的天坑专业吗？[捂嘴],1753400254,江西,103,1517,5,1.91608E+18,answer,d5a35dbad47081f467cacb4fae92ccba,https://www.zhihu.com/people/da-xian-54-13,大仙,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11236021359,0,不是张雪峰坑，是个大高校跟国企单位的招聘政策跟这他的放出的信息做出调整，本来上层资源掌控的就是个信息差,1753062868,北京,8,850,3,1.91608E+18,answer,a86746bc5390f2aa66ba52496c1c275e,https://www.zhihu.com/people/zhang-xi-jing-5,馒头的故事,https://picx.zhimg.com/v2-9d488a7ee74380b817e697d3541733bf_l.jpg?source=06d4cd63,1.76522E+12
11241650640,0,我不需要将来去找他，觉得他说得对的就听，选择权在我自己手里，选错了自己承担，不怨他。,1753600457,广西,0,103,0,1.91608E+18,answer,a48c2b6fe0c07355149b5b09967f6437,https://www.zhihu.com/people/hua-wu-an-xiang,花无暗香,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1.76522E+12
11240594956,0,但凡对老百姓有点利的人和事，都会被针对,1753488844,山东,28,676,2,1.91608E+18,answer,b117cf528653056874c665d16b200093,https://www.zhihu.com/people/32-65-86-16-40,知乎用户张,https://picx.zhimg.com/v2-f17b1030868f1596e3a158739be9f236_l.jpg?source=06d4cd63,1.76522E+12
